Burden_m,Spacing_m,Number_of_Holes,Hole_Depth_m,Total_Explosives_kg,Charge_Factor_kg_per_m,Powder_Factor_kg_per_m3,PPV_mm_per_s,Time_to_Peak_ms,Distance_from_Dam_m,Slope_deg,BVII,BVII_Level,Delta_t,SDI,Dam_State,RDI,RDI_Level,Dam_State_M4,Failure_Flag_M4
2.568268832021304,2.6977365330859904,33,3.484278635191993,514.6341899573117,0.5237588643552631,0.8651940443436883,16.23680598806753,87.46599642639279,91.0889611451016,10.0,0.6304119485194836,Moderate,1.0,113.5262413068316,Warning,0.5993037286037693,Moderate,Failed,1
1.8558736312452,3.859058288495652,24,4.406781900164637,197.4764610525324,5.301487336697178,0.5227590658263708,23.63778589285852,33.857459941077764,193.41032179573563,10.0,0.8476979840831123,High,1.0,114.37393929091472,Warning,0.7365357946957662,High,Failed,1
1.9880995472389016,3.6612388155754574,47,4.077461295273401,136.00999242189636,2.738261842714075,0.4465335447091774,19.84596525456804,42.54604198611737,97.10418674099,10.0,0.7593402052096629,High,1.0,115.1332794961244,Warning,0.6907352798123856,High,Failed,1
2.619737107677036,3.930053821333025,17,4.697656953721813,519.1992928720077,2.3028679152461287,0.4682229965476154,4.942549263771014,167.19774541696765,107.86841868224865,10.0,0.3234664526643219,Low,1.0,115.45674594878872,Warning,0.2932993530854502,Low,Failed,1
2.474449348570822,2.248594446971089,14,5.487502864543291,75.57532254203602,2.8392431000321032,0.3178160925125289,9.992662895779164,121.1193400208876,308.232769088762,10.0,0.36241901412391,Moderate,1.0,115.81916496291262,Warning,0.3140300774750995,Low,Failed,1
2.773835115741267,3.4617349504072887,57,5.361963628397097,390.83469210967866,2.420356738287157,0.6516138998873453,12.01405386204192,74.13116851792559,77.405869894772,10.0,0.5432538970984647,Moderate,1.0,116.36241886001108,Warning,0.4960393340761496,Moderate,Failed,1
2.486419338450516,3.876680913642076,35,4.584936529941338,359.0960661067437,0.7309253724533589,0.4722849124495882,11.107116541194912,162.54172970915374,63.91889662710472,10.0,0.5024019722829425,Moderate,1.0,116.86482083229404,Warning,0.4797521140804597,Moderate,Failed,1
2.3524629050032075,2.3624661323313205,27,5.789573675268232,240.25624612593185,7.786497817929415,0.6704899144110321,17.39409801072322,56.83878207121677,371.486345661724,10.0,0.6038035525610502,Moderate,1.0,117.46862438485508,Warning,0.4730938849276244,Moderate,Failed,1
1.6405121517421386,2.132992534733555,15,4.223448366152134,223.35423660354743,2.155591163395864,1.1414949886548889,22.51354137490094,195.4462127340387,212.74119267847004,10.0,0.7628678983459652,High,1.0,118.23149228320104,Warning,0.6962120830065848,High,Failed,1
2.05157370458915,3.482241298580118,46,6.086857159360489,474.5217493998917,6.005223219419797,0.6874861885564709,9.039183661024124,75.51534547177225,106.41890715524298,10.0,0.4903193962030792,Moderate,1.0,118.72181167940413,Warning,0.4017031104823652,Moderate,Failed,1
1.897803551522588,3.148946226359824,57,2.785121080220656,97.53353591940056,6.219472960206315,1.0901860472863512,14.693174137687269,74.08908128873324,164.1257468868687,10.0,0.6218243814327584,Moderate,1.0,119.34363606083689,Warning,0.517969867012029,Moderate,Failed,1
1.8659844650686253,3.683657553516544,22,6.31864012013323,180.231370121262,7.46943048505422,0.8449542899542888,20.15641670401247,69.263262051974,338.93892830857953,10.0,0.6963394163321582,High,1.0,120.03997547716904,Critical,0.563821636229724,Moderate,Failed,1
2.9595158321286683,2.279544753252579,37,5.118772325725393,452.8468025109494,0.7291209282003498,0.5224183991952527,11.573015353443036,33.201188025614705,173.99145521338303,10.0,0.4541572109236382,Moderate,1.0,120.49413268809268,Critical,0.4305117706786174,Moderate,Failed,1
2.0896465870001406,3.5905346237197806,14,4.020298035748821,351.5763210495333,7.040362538352557,0.6202692833332902,5.866716953183804,31.11605799308236,272.53450630418354,10.0,0.3211116448724752,Low,1.0,120.81524433296516,Critical,0.2256039195358887,Low,Failed,1
2.8380698327656697,2.403254640095489,22,3.2886165062915094,120.39351469347253,4.454196356298501,0.3755275822392864,12.92387220106621,133.13995656148344,104.76288802700252,10.0,0.5810443342373967,Moderate,1.0,121.39628866720254,Critical,0.5046556491505638,Moderate,Failed,1
2.4467079389958943,2.327311885731409,26,4.4167329177744,535.174587855133,5.244080824743709,0.6001163342364094,3.270117977089655,176.2724284660289,314.6421369224512,10.0,0.1997059779793986,Low,1.0,121.59599464518196,Critical,0.1338891543941014,Low,Failed,1
2.692216955312473,2.328531595861986,59,3.278233292741204,266.3963156099753,5.333527078407752,0.9097868509531806,23.674819442052367,160.19889695161797,192.2349577294688,10.0,0.8498363628459867,High,1.0,122.44583100802794,Critical,0.7381648992070338,High,Failed,1
2.2539556396577884,3.629149440462764,49,3.1653264309725686,505.3276064271951,6.648483537385457,0.3648999836364917,3.72088771948438,36.81044286405671,332.13579553792243,10.0,0.2215314320480435,Low,1.0,122.66736244007598,Critical,0.135957790983937,Low,Failed,1
2.3653558269395387,3.3303944413924,54,4.969407029651897,483.24215854023976,3.000554916193329,0.4848612676302264,12.084504450763298,113.66060314049264,413.7776970368103,10.0,0.3651455638753858,Moderate,1.0,123.03250800395136,Critical,0.3100222984497149,Low,Failed,1
2.238776540728296,3.046130849538238,41,4.592338898327139,393.4339955594504,5.99788392394995,0.6432969372719803,14.187269005036102,30.0623937355616,325.2408887254966,10.0,0.5144838349637292,Moderate,1.0,123.54699183891508,Critical,0.414698178951992,Moderate,Failed,1
1.7928644816970667,2.7176609682470048,38,5.180384138443767,321.96462221230115,4.464335822916478,1.1838445833143665,24.66198814260757,18.60598228648472,183.0864031677593,10.0,0.8714165789690194,High,1.0,124.41840841788412,Critical,0.7692015101953943,High,Failed,1
2.5836781728922578,3.754401081626217,60,6.218423509687957,588.7529622099663,6.450455107290108,1.006375640662992,5.818501943785797,134.71331328310578,165.08466569673516,10.0,0.3718674347332839,Moderate,1.0,124.7902758526174,Critical,0.2843495123023716,Low,Failed,1
1.921158543661284,2.7848902148452708,12,4.629040853356161,129.73078980889937,7.929095245776001,0.9601380718428932,4.631924928084247,111.67894339926656,197.3394314300516,10.0,0.3398538914204878,Moderate,1.0,125.13012974403787,Critical,0.2351705601438028,Low,Failed,1
1.5364739496471809,3.633198878943154,49,4.823728213051191,448.83565015311314,2.004882630528209,0.4045718608729013,2.2002413824385023,25.58450019017946,124.07923095642718,10.0,0.2324037753369515,Low,1.0,125.36253351937484,Critical,0.2122213396769195,Low,Failed,1
2.4682084438607514,2.8782698171404366,43,2.8585053566197685,155.15488580563397,7.959864811699984,1.0028963042534922,5.578143047993953,16.638456817137804,131.52733288250903,10.0,0.4039443883912576,Moderate,1.0,125.76647790776607,Critical,0.2967788537563361,Low,Failed,1
1.7656660191105735,2.753888858849815,49,5.370543143634518,236.0447079327916,1.173591157120805,1.0067419303644136,6.767278518556355,198.0537185477736,405.81099585507553,10.0,0.1938876622832253,Low,1.0,125.96036557004932,Critical,0.1748199283284587,Low,Failed,1
2.910687876529372,2.9253595713392126,36,4.099620827216625,219.7843088552574,0.517381609286104,0.8409924260618953,16.503361656411123,15.704053108323656,223.12965942835024,10.0,0.5641647697244084,Moderate,1.0,126.52453033977372,Critical,0.5325583810871966,Moderate,Failed,1
2.930892865503881,2.602755748328284,22,6.406900954650316,570.8697932562976,0.8312145213337345,1.1913256037985347,7.053256179002209,94.46036807953033,246.19783125676364,10.0,0.2865942469173983,Low,1.0,126.81112458669114,Critical,0.2714765606522055,Low,Failed,1
2.872296585330673,3.4952187603525022,54,5.792696062382641,582.0458977835514,3.0633680355257127,0.5927285153320967,2.47197873877448,105.87761467546215,317.322259505065,10.0,0.1463540415075179,Low,1.0,126.95747862819866,Critical,0.11142991184221,Low,Failed,1
2.055238050383166,3.0054407801849585,42,4.589924162064474,150.65849432909994,5.246797480088256,1.1471452034176663,21.01222194655724,32.28322808208456,315.3440728181964,10.0,0.704161279133892,High,1.0,127.66163990733256,Critical,0.5994765289134072,Moderate,Failed,1
1.5231849247933011,2.4644253902936346,15,2.992890616688664,62.119338163627305,1.0177215566588722,1.1232580034608532,10.408701123091236,42.12173790354609,80.31959218486658,10.0,0.4772032994433119,Moderate,1.0,128.13884320677587,Critical,0.4522489319868687,Moderate,Failed,1
2.892477843881588,3.799149146549137,33,5.937663173122356,446.0044218147122,0.5424936089717545,0.31033259377444,10.13502379135688,76.84295121796697,424.1933538519495,10.0,0.2710076174536004,Low,1.0,128.4098508242295,Critical,0.2530037925677261,Low,Failed,1
2.142276222475972,2.767782442746423,28,5.699124381696087,279.8944636287664,7.528182713440961,0.7051048738273299,8.95701767086231,154.7184164805959,129.79694895077273,10.0,0.4952794333482709,Moderate,1.0,128.90513025757772,Critical,0.3864882066039323,Moderate,Failed,1
2.9499822285655046,3.087105722227977,25,3.238340518148132,98.8621347981604,6.664449769549472,1.1793938097464158,24.43358537436768,106.34566057145068,375.38223622235097,10.0,0.7869237012227115,High,1.0,129.69205395880044,Critical,0.655803398792393,Moderate,Failed,1
2.94542996563388,3.8129442219290937,49,3.68111315688124,426.06475806737336,6.568873783542733,0.3928092261672682,5.912654598113474,131.2013561650627,397.70194465767497,10.0,0.2462097313436678,Low,1.0,129.9382636901441,Critical,0.1569030413908986,Low,Failed,1
2.77951418320104,3.248475991827984,37,5.673629032591349,349.80804054338483,7.133182066264828,0.7930062249449874,22.65947547092441,197.1831654672282,371.7047903410912,10.0,0.7447640881778601,High,1.0,130.683027778322,Critical,0.611261990656923,Moderate,Failed,1
1.9416733381043785,2.2337960814167284,42,3.2409137861896387,589.2842521006083,5.750257045790783,1.1810617563369936,19.866476639217424,155.92103270950983,310.53994094936536,10.0,0.6809737510209095,High,1.0,131.3640015293429,Critical,0.5720677831533334,Moderate,Failed,1
2.077646592902888,3.87966424722695,57,6.171009956685509,175.07522272375843,1.2830309731106109,0.799945881695274,3.759038976484201,92.52868464683137,56.57404869899729,10.0,0.3048104364067302,Low,1.0,131.66881196574963,Critical,0.2908640538516333,Low,Failed,1
2.776705007275285,3.255416106142836,50,4.198109700785448,272.1878319796015,3.493251410552923,0.4708337726749403,24.69476933451952,94.82396514134426,212.1689715634268,10.0,0.8431275475780927,High,1.0,132.51193951332772,Critical,0.7538195436121038,High,Failed,1
1.9753830077344168,2.6698112293141723,22,2.8481558503506346,348.4001918674826,5.923621148484721,0.8239649070833308,8.241417161397242,127.56669463779096,322.17774321316153,10.0,0.3460264636616504,Moderate,1.0,132.85796597698936,Critical,0.2602468601353831,Low,Failed,1
1.7542391200291387,2.2785441453267747,52,5.762994574017124,485.4349936493434,2.6025084559364067,0.4839965165545921,4.267407321515484,136.41938959959182,224.3530831651424,10.0,0.2432036479374133,Low,1.0,133.10116962492677,Critical,0.2105094327563051,Low,Failed,1
2.3352018936875254,3.588050378540592,54,3.9940387321535504,351.8612611960323,5.655547731021782,0.7677338366050357,21.074227384892467,105.13507590896756,438.5659527107659,10.0,0.6425677917044045,Moderate,1.0,133.74373741663118,Critical,0.5322842717434207,Moderate,Failed,1
2.9042321612411715,3.240145511857027,34,4.605996776615124,387.095088474072,0.6837383620073927,0.3666379961211132,18.253537274587096,132.52363233484618,188.9610239073269,10.0,0.6352689797109606,Moderate,1.0,134.3790063963421,Critical,0.5976086294454279,Moderate,Failed,1
2.54404469501246,3.066922183952644,62,2.9492173776448767,174.3808783744674,2.796030056596949,0.8449344022929641,16.19603253519172,14.471173938678769,182.0906566063972,10.0,0.6087959221266837,Moderate,1.0,134.98780231846882,Critical,0.5474074082601559,Moderate,Failed,1
2.355091755134048,3.7877851661019153,51,2.510336059379929,515.8053004487078,4.618477522078795,0.7651109452153423,5.587559865075463,91.6283441404004,169.6989618916961,10.0,0.3382344828909994,Moderate,1.0,135.32603680135983,Critical,0.2757069041914554,Low,Failed,1
1.6457647406561529,3.577194422449061,45,5.05194082317319,285.74680083376165,5.240673721296817,0.9661452318853168,13.005410673887123,62.998234453960585,199.751391032358,10.0,0.5408236926435896,Moderate,1.0,135.86686049400342,Critical,0.4537450589823836,Moderate,Failed,1
2.4225108400487545,2.3033497594655024,36,4.560700681334927,127.5277951369731,4.827804983464331,0.8676304240429065,19.95278861840592,34.54314459619097,300.83223394138423,10.0,0.676522594761379,High,1.0,136.54338308876478,Critical,0.5797565456289429,Moderate,Failed,1
2.985080775156395,2.6234441355910967,47,4.874154276492589,415.3033529779796,5.733172070550721,0.7946456416776809,8.983350577308325,28.913837433667275,368.1568824226659,10.0,0.3389112258725884,Moderate,1.0,136.88229431463736,Critical,0.2540531792960209,Low,Failed,1
1.710126022854786,2.4969782796289315,16,5.674975401522065,168.84974925191915,0.545665611798793,0.920800964323309,9.168866055845951,124.60651146678684,348.1555629824533,10.0,0.2860281410576729,Low,1.0,137.16832245569503,Critical,0.2700965223128377,Low,Failed,1
2.277494478545605,3.487892585145354,14,5.08642365369144,103.65938063161484,1.2570589998314112,0.4295477222150077,2.072240839106809,109.48410395899624,413.4730189916658,10.0,0.0571373392699012,Low,1.0,137.22545979496493,Critical,0.0472299244818068,Low,Failed,1
2.8160596078919333,2.067064869471559,52,3.1990937713095087,524.0927996223497,7.017081892093588,0.8358236951327436,6.007598237843729,58.18098222931015,448.6612979738412,10.0,0.2264402036634983,Low,1.0,137.45189999862842,Critical,0.1309352879122044,Low,Failed,1
2.6111529266313065,3.139779369742633,54,3.9430900764423993,303.0892454686418,5.613114830676209,0.4548995425404999,22.13432937780219,99.48051116677776,417.23556905450806,10.0,0.6840766974378389,High,1.0,138.13597669606625,Critical,0.5720400910858008,Moderate,Failed,1
2.545523611492902,3.524917371481381,60,6.123564419151041,462.106041982677,1.3469873201450848,1.1329699870666927,12.160169307667262,103.52413988465756,58.52543151845956,10.0,0.5436103306209342,Moderate,1.0,138.6795870266872,Critical,0.5104218485014207,Moderate,Failed,1
2.553726125980664,3.753531273523498,40,5.579778801006716,209.8231578934953,6.815558280489344,0.3615006943610437,24.637393482391985,47.051706283337005,381.1630790983949,10.0,0.7915135382396447,High,1.0,139.47110056492684,Critical,0.6579275599504931,Moderate,Failed,1
2.0392367268296328,2.6841634974318147,32,4.726548231746869,482.83357420471646,2.316734133684252,0.6873372747217139,11.101283162197229,133.89768175751362,143.7798081282492,10.0,0.4788275753883411,Moderate,1.0,139.9499281403152,Critical,0.4349957113785373,Moderate,Failed,1
1.94038776639674,3.6425146093440257,51,3.522579991237089,111.56475986184168,4.086949131464176,0.9262177298899004,18.44928845994555,158.3746777133572,109.81761921859218,10.0,0.7305259457600012,High,1.0,140.6804540860752,Critical,0.6469523065003518,Moderate,Failed,1
2.7140417332177704,2.2212634739104145,19,3.70824200733918,245.785355587169,1.588973846634952,0.7122199905014328,8.48413798680877,160.3780727690086,337.319953159611,10.0,0.2865416786142951,Low,1.0,140.9669957646895,Critical,0.2581646005101832,Low,Failed,1
2.715170092018771,3.692904583469036,41,5.427832270342538,587.9339998854407,5.8258254231628,0.3828857279096121,10.36762174624147,124.46926783365646,193.88443793346272,10.0,0.4768689076702515,Moderate,1.0,141.44386467235975,Critical,0.3877428100509641,Moderate,Failed,1
2.8006084778701554,2.254977324663965,52,5.904697043411083,486.69434400240334,5.501408157607009,0.7980411145140366,6.386697714590577,107.21133067861268,75.70272351669946,10.0,0.4252706665190838,Moderate,1.0,141.86913533887883,Critical,0.3491934260653171,Moderate,Failed,1
2.8698608288347067,2.7945745811207345,62,5.185698678122458,323.4907616730785,2.0833435337460213,0.877468717944619,9.982434475486084,21.59135717102503,111.9333804792626,10.0,0.4616605413420314,Moderate,1.0,142.33079588022088,Critical,0.4233967983206748,Moderate,Failed,1
2.2670135982914066,3.5945907315591072,39,5.738119903073767,236.8776093590368,6.975505751427514,0.9334130798914568,14.586462969674791,64.68794678180511,50.41823759148248,10.0,0.6923996370331292,High,1.0,143.023195517254,Critical,0.5786740906122666,Moderate,Failed,1
2.2522744420307994,2.299834854697548,48,5.566624540801624,529.6746350123622,3.509795181647841,0.635933833016483,24.810776262522737,27.72157488785228,456.4506323051183,10.0,0.7102153862008342,High,1.0,143.73341090345485,Critical,0.6204323692242769,Moderate,Failed,1
2.6974427684501627,2.4585027904652828,40,3.098815871827831,349.6662674964836,2.6938631830305635,0.807293973925886,17.27663940065107,193.12640056691,61.078092728557365,10.0,0.7057634765205332,High,1.0,144.43917437997538,Critical,0.6433753589457899,Moderate,Failed,1
2.4749458961666475,3.444505136786133,27,4.195779251653208,467.1337598280111,1.642471920984016,0.7056178274450218,6.582656951391224,35.66522778289453,144.25509627928,10.0,0.3409832359450752,Moderate,1.0,144.78015761592047,Critical,0.3160528565230535,Low,Failed,1
2.552950315886555,3.4400730730921487,45,3.1119352033142507,464.75922417389023,2.496260093866531,0.904850434877028,3.034113156605676,38.83732787170939,237.3182513095583,10.0,0.1994518529928317,Low,1.0,144.9796094689133,Critical,0.1708769510201262,Low,Failed,1
2.693689004154152,3.2822952657705944,11,3.4409423392079392,59.87012321267051,0.6652019091786274,0.8252012705923366,4.906199070233744,179.01955748279352,210.45709667786852,10.0,0.2432474300519737,Low,1.0,145.2228568989653,Critical,0.2350477486517572,Low,Failed,1
2.835008012726349,3.3878968889342,23,5.977038498604211,119.4395805359374,4.874431193420866,0.7731805976032213,14.93876962928009,189.346373860527,460.2766446107491,10.0,0.445431861368581,Moderate,1.0,145.6682887603339,Critical,0.3590166749753011,Moderate,Failed,1
2.006992735277304,3.0854488866951923,22,4.391567862532728,412.7961515171082,6.8167305975796095,0.5245719301544237,19.598687562785624,155.50751745463288,68.13002558054396,10.0,0.8229967342185547,High,1.0,146.4912854945524,Critical,0.7004231540853793,High,Failed,1
2.063374428959916,2.503598117813905,38,4.641432407370644,138.89089620722928,4.617353370812314,0.3018166659734105,23.62964176791717,11.026935497807276,280.49661845467324,10.0,0.7896839703518954,High,1.0,147.2809694649043,Critical,0.687683245637606,High,Failed,1
1.6409729097613035,2.691391987007839,21,3.2137838609110885,190.5213395605826,2.144554714429068,0.4566735077802863,2.3639329559268787,10.255791481747105,356.21575813596826,10.0,0.1092772058270423,Low,1.0,147.39024667073136,Critical,0.0868697471935905,Low,Failed,1
2.367420211494261,2.363195433602852,48,3.749087144195184,570.6508748097839,0.7525188366040454,0.4053594372817518,14.023483255923004,81.83914625961565,469.264088156526,10.0,0.3592793932493025,Moderate,1.0,147.74952606398065,Critical,0.3299579669170737,Low,Failed,1
1.5539134106951131,3.816901122667257,11,3.42098467371148,358.1002421062015,2.1097105494410213,0.704176270509852,12.829949193133066,37.24512030206958,329.16706345567445,10.0,0.421705075643374,Moderate,1.0,148.17123113962404,Critical,0.3768566589822085,Moderate,Failed,1
2.1983970271986903,3.166783589532241,41,3.3247446580737057,462.9012288496409,3.6209107105331926,0.8510323356856602,17.08926550544119,13.493367008803483,411.6898562052932,10.0,0.5170019137214349,Moderate,1.0,148.68823305334547,Critical,0.4426336489712629,Moderate,Failed,1
2.313966952061365,2.80170283352728,22,5.05184317326388,356.88940633045195,6.197085715248473,0.4917765078163273,14.870313652702864,98.17267098685588,87.67622203040679,10.0,0.669263167611199,High,1.0,149.35749622095668,Critical,0.5653201649044988,Moderate,Failed,1
1.9298118781924267,2.924011607288265,55,3.52753539058286,353.88248813049887,1.9088213940333056,1.1451513863704683,17.801900463397054,189.18176050732453,223.6727799216173,10.0,0.6194053637854078,Moderate,1.0,149.97690158474208,Critical,0.5663599237323427,Moderate,Failed,1
2.386249890853516,3.8945666792236304,36,5.028061944081674,101.78355056913384,5.898435900160146,0.306013916301499,17.135899449231378,71.52571923146198,218.2762105155804,10.0,0.6567921722501598,Moderate,1.0,150.63369375699224,Critical,0.5518820864376761,Moderate,Failed,1
1.545750374908574,2.3067028062321606,58,2.733818456434216,239.0147559350067,7.002001012639128,0.9950709136488084,4.691269671732762,135.61672890145235,448.8296974050729,10.0,0.188691468811621,Low,1.0,150.82238522580386,Critical,0.0962691225584041,Low,Failed,1
1.5560222831238215,3.1724596640335943,50,3.0670975741084074,205.33699427758145,3.904601360812678,0.8626842925773979,20.39351201323055,133.92471709516374,118.11702706847372,10.0,0.7787719460864205,High,1.0,151.60115717189026,Critical,0.6933801707262746,High,Failed,1
2.733900840989487,3.011777357768932,26,3.598161016000501,264.9006010874873,6.66073993731945,0.6361993209429136,4.834349241475471,57.705219696381874,118.34877755148362,10.0,0.3727786390471155,Moderate,1.0,151.97393581093738,Critical,0.2846041875302437,Low,Failed,1
2.0402859621168945,3.222908470869296,49,4.888187667582766,489.0893035233806,4.6599301102632165,0.3454400499711671,18.066204379810152,133.5807972765342,197.8511674486093,10.0,0.678116511170349,High,1.0,152.65205232210772,Critical,0.5877232672765247,Moderate,Failed,1
1.6905907689778272,2.036220367641681,40,5.203364980349504,254.56296735427568,5.278181278106787,0.8647379146058514,11.571343455733954,50.34345511450934,74.50972131507692,10.0,0.5704707309365501,Moderate,1.0,153.22252305304428,Critical,0.4860294988653797,Moderate,Failed,1
2.2833648900822068,3.744247817888303,43,4.270867867118108,298.4332505774255,4.44708845253652,0.6470521615790832,13.818566895261752,33.18140857960892,132.1061182936205,10.0,0.5911343345927957,Moderate,1.0,153.81365738763708,Critical,0.5128824568138302,Moderate,Failed,1
2.6549903296479163,3.864236564967225,33,4.283163658308916,268.5597647669241,3.973795375635063,1.1426404254718971,22.775854330641344,143.2628242563411,484.3443373455808,10.0,0.6429388830295806,Moderate,1.0,154.4565962706667,Critical,0.5514081483920258,Moderate,Failed,1
1.8237315412452648,3.130266367178418,54,5.398067405594473,101.3743845864126,2.25990081331887,0.7877910674007893,22.46732570889019,31.55375524974417,242.68277294022772,10.0,0.7462243636939971,High,1.0,155.20282063436065,Critical,0.6782755718637368,High,Failed,1
2.4343357137285,3.3933016477537845,44,2.5632843670623298,292.58968703793107,2.7739554459578453,1.1456863601641574,20.81069503006568,199.4127515319775,334.4086437900964,10.0,0.6547293008521246,Moderate,1.0,155.85754993521277,Critical,0.5835358450618978,Moderate,Failed,1
1.628021197490652,3.844998762354592,57,3.864360097896882,157.58510017448327,2.674775892077068,0.4984353241259737,13.733412750495436,44.85595621854357,376.7500667050866,10.0,0.4283876927227977,Moderate,1.0,156.28593762793557,Critical,0.3740096373645014,Moderate,Failed,1
1.5775225817529115,3.414477268626797,15,5.774828228476931,152.69781267517283,4.72466698215361,0.9531533193276928,18.93351563307816,122.88695392372694,215.13263315324025,10.0,0.6940072094112363,High,1.0,156.9799448373468,Critical,0.6008504808338662,Moderate,Failed,1
2.297031947352222,2.305078085828523,28,4.912877640853489,101.7198574388465,1.3996526976791743,0.8555241187638531,13.796632276932616,88.16116856839199,116.25218348473264,10.0,0.558635008942544,Moderate,1.0,157.53857984628934,Critical,0.5211609614101553,Moderate,Failed,1
2.31095268241516,3.1525767203336263,39,3.8489085310216815,246.1690357779706,7.375937680267514,0.9654674068481806,22.00093989691988,34.013420257076746,142.96145729980137,10.0,0.8570271182140285,High,1.0,158.39560696450337,Critical,0.7217218420189327,High,Failed,1
2.4561448522473097,3.213430092765712,16,6.122099169318696,466.6150366341796,5.90491358962335,0.4932010775752831,11.263844164356698,15.290342439708546,190.96991446127467,10.0,0.5050536974361625,Moderate,1.0,158.90066066193953,Critical,0.412909029097287,Moderate,Failed,1
2.5891370005839924,2.848261342604772,19,5.590490909797531,202.04292982086784,3.5108422318489523,0.8984950646139962,24.315412921542165,128.3191336356383,336.2307891585015,10.0,0.7632790486044279,High,1.0,159.66393971054396,Critical,0.674566224593484,High,Failed,1
2.963778119193802,3.472888471249446,50,3.5595817889469337,221.79200603703245,1.689681083947835,0.748236353751182,23.443423439264183,163.28393711993397,229.22624709007448,10.0,0.7738914670694825,High,1.0,160.43783117761345,Critical,0.7114274635874664,High,Failed,1
2.274450522451793,3.8687340295380297,41,5.081159350102867,403.47106171983296,7.114941272912269,0.9685424774156846,19.056860247391068,169.98297568628135,53.066614055057656,10.0,0.8199790246438856,High,1.0,161.25781020225733,Critical,0.6946056576772177,High,Failed,1
1.984434709411869,3.8511370258135527,43,4.883002912755827,157.71244692280538,6.678335675758739,0.5943401797366359,8.426565336049656,101.71555988461756,285.5332332803623,10.0,0.3818477610809035,Moderate,1.0,161.63965796333824,Critical,0.285575960613007,Low,Failed,1
2.692779292153056,2.901678742808264,37,4.104751656155931,543.3268617329438,5.912911645378845,1.101051322918727,5.028032542244943,157.71653876465325,464.6810263583381,10.0,0.1748641649328196,Low,1.0,161.81452212827105,Critical,0.0962607366790901,Low,Failed,1
1.906248376893112,2.2264760916815103,24,3.967824316819202,336.10478778835494,2.536602855584318,0.3758711831502153,21.65817935214354,137.8409553628235,415.4349249539056,10.0,0.6304161815078134,Moderate,1.0,162.44493830977888,Critical,0.5605401449530781,Moderate,Failed,1
2.158457131058454,3.969682397924669,39,3.874241899102816,296.18161717611935,3.518349780752517,1.0264703869120693,5.80195258117311,147.6083602248353,421.345117066834,10.0,0.1890838895123371,Low,1.0,162.63402219929122,Critical,0.1407905876725889,Low,Failed,1
1.617684572013399,3.677796172891868,46,4.968623133582588,356.80110556106075,1.2706118933931752,1.0751876632335815,21.64799814693872,103.59381099214468,407.776107922759,10.0,0.6174837121297084,Moderate,1.0,163.25150591142094,Critical,0.5645502785976807,Moderate,Failed,1
1.5380261151231862,2.249325362406534,38,4.269639745922678,141.31887237890749,1.917796435456488,1.035527080230139,13.28759515438429,130.34823064600414,195.67887152469063,10.0,0.5067159791720208,Moderate,1.0,163.75822189059295,Critical,0.4634309116099777,Moderate,Failed,1
2.943972622016888,3.8416837652347446,31,5.827452453005688,387.410226251547,6.372624779875497,0.7614537548355984,11.350806027586398,163.04992357945082,394.3372251894764,10.0,0.4001962155927109,Moderate,1.0,164.15841810618565,Critical,0.3016101268465848,Low,Failed,1
2.753970180768309,3.739792724124257,13,5.178410464535848,249.7054051487057,5.862790391380129,0.6945464820276852,22.77338791319187,85.59799335583438,114.42261101503684,10.0,0.8747209876842369,High,1.0,165.0331390938699,Critical,0.7579487098365677,High,Failed,1
2.543961309140547,3.037676114252144,29,2.7797264228377365,543.4524875305403,4.95114322231951,1.1966360578723891,15.888572598426393,163.1359911648409,345.9722662741791,10.0,0.5373218606458532,Moderate,1.0,165.57046095451574,Critical,0.4478025911033378,Moderate,Failed,1
2.113429416621405,3.1825508714898585,41,5.060672895312664,142.8698136727274,7.217950444446297,0.5062547560927458,15.26212216398351,122.48320012992194,338.70585500824745,10.0,0.5538525213303593,Moderate,1.0,166.1243134758461,Critical,0.4354078391836814,Moderate,Failed,1
1.7599414801062687,2.7980054077402605,45,3.584589746000739,328.8781071259926,4.87449888359784,0.79218836928844,14.851616726361144,41.521194630449386,61.5064095903806,10.0,0.66567057724875,High,1.0,166.78998405309486,Critical,0.5794452351363704,Moderate,Failed,1
1.734655564006629,2.1095232776440627,59,4.871247966613691,378.9619461529599,4.00225999972708,0.9036079728440928,10.536898868449224,14.689989872671076,404.5865601159192,10.0,0.3396333995194096,Moderate,1.0,167.12961745261427,Critical,0.2745092668419178,Low,Failed,1
1.875364347246893,2.670394483291802,13,5.220527724413806,68.36098098250967,3.05278059729322,0.9307808722752886,20.069791381169928,78.92318407583889,456.4616472928087,10.0,0.5692072151863586,Moderate,1.0,167.69882466780064,Critical,0.4959087779364586,Moderate,Failed,1
2.3238399970591805,3.605706897196023,36,3.4233167566160483,250.03121861587712,7.553363793021294,0.4836221991647208,7.814364212362779,113.87230237630456,170.33687531244846,10.0,0.4404623987226921,Moderate,1.0,168.13928706652334,Critical,0.3338355116795663,Moderate,Failed,1
2.571893884050094,2.0092640460092057,26,4.327434579521475,452.949379085458,1.120365961432651,0.8885946831058211,23.594584080949325,169.5658669186628,415.5758258837679,10.0,0.6665050608450735,High,1.0,168.80579212736842,Critical,0.6113192707777519,Moderate,Failed,1
